Date,Age,Organ,All DSA States,State unassigned,Alabama,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Puerto Rico
2021,50-64 Years,Kidney,4389,0,61,81,14,444,90,26,0,60,239,126,11,181,66,56,81,50,56,2,58,191,134,124,16,67,24,51,4,120,26,244,129,3,198,76,65,339,5,65,3,141,323,50,0,83,98,0,85,23
2021,50-64 Years,Liver,1876,0,34,39,7,191,32,1,0,24,126,54,1,81,48,20,38,25,24,0,32,54,45,34,11,33,8,40,0,40,14,74,52,0,91,23,24,184,0,27,0,61,139,19,0,30,45,0,26,25
2021,50-64 Years,Heart,163,0,1,2,1,17,3,0,0,1,4,5,0,10,3,2,4,2,2,0,1,8,3,5,0,1,0,3,0,6,1,10,5,0,5,2,4,11,0,6,0,2,10,4,0,2,11,0,5,1
2021,50-64 Years,Pancreas,10,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0
2021,50-64 Years,Lung,376,0,8,9,0,43,4,0,0,4,22,15,0,17,9,3,10,2,3,0,5,12,7,8,1,5,1,6,0,7,1,14,14,0,16,7,4,28,0,5,0,6,53,1,0,6,7,0,12,1
2021,50-64 Years,Intestine,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,65 +,All Donors,985,0,9,28,0,85,10,4,0,14,56,32,7,37,17,11,33,5,7,1,13,33,32,26,7,20,9,12,1,25,3,56,20,2,34,5,10,98,1,12,2,21,71,22,0,30,22,0,20,22
2021,65 +,Kidney,836,0,6,26,0,64,10,4,0,12,46,28,7,29,16,10,25,5,6,1,10,29,29,23,6,16,9,8,1,23,2,46,17,2,33,3,9,81,1,10,2,19,64,22,0,28,22,0,19,7
2021,65 +,Liver,583,0,7,15,0,53,6,0,0,7,40,17,0,21,8,5,29,5,4,0,10,14,17,5,5,16,6,8,0,12,3,30,6,0,15,3,4,76,0,8,0,17,45,9,0,14,11,0,10,22
2021,65 +,Heart,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,65 +,Pancreas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,65 +,Lung,28,0,0,0,0,1,0,0,0,0,4,2,0,2,0,0,1,1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,3,3,0,0,0,0,0,2,0
2021,65 +,Intestine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,All Ages,All Donors,18318,0,258,424,66,1865,340,132,5,271,1155,501,53,702,315,132,372,218,273,32,245,452,536,414,109,374,94,204,11,371,80,952,585,11,812,243,220,1355,17,254,15,563,1724,251,0,408,381,3,404,116
2020,All Ages,Kidney,17164,0,234,413,64,1764,318,127,3,261,1116,469,53,650,305,126,350,213,254,32,220,423,518,396,102,356,81,184,11,363,77,866,549,11,756,240,218,1180,17,244,15,536,1610,236,0,376,365,3,379,80
2020,All Ages,Liver,9701,0,166,248,52,973,163,48,2,94,689,269,20,362,214,70,239,128,195,0,136,214,253,146,72,189,61,152,0,140,47,353,309,0,443,117,118,813,0,139,0,337,884,123,0,189,228,0,213,93
2020,All Ages,Heart,3761,0,66,105,23,389,68,21,0,35,277,109,0,118,97,32,87,57,67,0,40,97,102,64,28,69,29,55,0,52,18,128,149,0,171,40,46,256,0,62,0,157,355,53,0,53,75,0,101,10
2020,All Ages,Pancreas,1265,0,22,30,10,84,9,4,0,23,80,29,2,62,35,14,37,16,35,0,19,14,32,40,8,31,8,10,0,18,6,42,54,0,45,21,21,90,0,19,0,49,118,28,0,16,24,0,49,11
2020,All Ages,Lung,2578,0,46,72,16,307,29,15,0,35,192,70,0,97,77,18,66,35,52,0,33,50,90,38,13,71,9,29,0,25,4,68,89,0,123,35,34,155,0,44,0,78,276,27,0,43,46,0,64,7
2020,All Ages,Intestine,94,0,5,2,1,2,2,0,0,0,11,3,0,3,7,1,1,0,3,0,0,2,3,5,1,3,4,0,0,0,1,2,4,0,6,0,0,3,0,2,0,5,5,0,0,2,2,0,2,1
2020,< 1 Year,All Donors,121,0,4,1,2,10,0,0,0,0,6,2,1,4,1,2,2,2,2,0,0,0,1,3,3,3,1,6,0,3,0,4,3,0,4,1,0,9,0,0,0,6,22,5,0,1,2,0,5,0
2020,< 1 Year,Kidney,106,0,2,1,1,10,0,0,0,0,3,2,1,4,1,2,2,2,0,0,0,0,1,2,3,2,1,6,0,3,0,4,3,0,3,1,0,8,0,0,0,5,21,5,0,1,2,0,4,0
2020,< 1 Year,Liver,49,0,2,0,0,5,0,0,0,0,4,0,0,1,1,1,0,2,1,0,0,0,1,2,3,1,1,1,0,1,0,0,3,0,2,0,0,3,0,0,0,2,7,2,0,1,0,0,2,0
2020,< 1 Year,Heart,80,0,4,0,2,7,0,0,0,0,5,2,0,3,1,0,0,2,2,0,0,0,0,3,3,2,1,5,0,1,0,3,3,0,3,0,0,5,0,0,0,5,12,2,0,0,0,0,4,0
2020,< 1 Year,Pancreas,6,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020,< 1 Year,Lung,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0
2020,< 1 Year,Intestine,8,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020,1-5 Years,All Donors,186,0,2,12,2,21,2,0,0,1,17,4,2,5,6,2,4,4,2,0,0,3,3,9,2,8,2,1,0,5,0,7,5,0,3,3,0,9,0,1,0,8,21,2,0,4,2,0,1,1
2020,1-5 Years,Kidney,183,0,2,12,2,21,2,0,0,1,17,4,2,4,6,2,4,4,2,0,0,3,3,9,2,8,2,1,0,5,0,7,5,0,3,3,0,9,0,1,0,8,20,2,0,3,2,0,1,1
2020,1-5 Years,Liver,125,0,1,9,1,10,1,0,0,0,13,4,0,4,5,2,3,3,2,0,0,0,3,6,1,4,2,1,0,4,0,5,4,0,3,2,0,7,0,0,0,6,13,1,0,2,1,0,1,1
2020,1-5 Years,Heart,123,0,2,7,2,14,2,0,0,0,10,4,0,2,5,1,1,3,2,0,0,0,2,4,1,3,2,1,0,1,0,6,3,0,3,2,0,7,0,1,0,6,18,1,0,3,2,0,1,1
2020,1-5 Years,Pancreas,22,0,1,0,0,0,0,0,0,0,2,0,0,1,2,0,0,1,0,0,0,0,0,3,0,1,2,0,0,1,0,0,1,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0
2020,1-5 Years,Lung,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1-5 Years,Intestine,26,0,1,1,0,0,0,0,0,0,5,2,0,1,1,0,0,0,1,0,0,0,0,3,0,1,2,0,0,0,0,1,1,0,2,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0
2020,6-10 Years,All Donors,113,0,2,4,1,4,0,0,0,1,5,5,0,5,5,0,0,3,2,0,0,1,7,3,5,3,0,2,0,0,0,2,6,0,3,3,3,6,0,0,0,6,15,2,0,3,2,0,4,0
2020,6-10 Years,Kidney,112,0,2,4,1,4,0,0,0,1,5,5,0,5,5,0,0,3,2,0,0,1,7,3,5,3,0,2,0,0,0,2,6,0,3,3,3,6,0,0,0,6,14,2,0,3,2,0,4,0
2020,6-10 Years,Liver,84,0,2,2,0,2,0,0,0,1,4,5,0,3,4,0,0,2,2,0,0,0,6,2,4,2,0,1,0,0,0,2,5,0,2,1,2,6,0,0,0,4,13,0,0,3,1,0,3,0
2020,6-10 Years,Heart,54,0,1,1,0,3,0,0,0,0,3,2,0,2,4,0,0,1,2,0,0,0,2,1,3,0,0,1,0,0,0,0,4,0,1,1,1,4,0,0,0,3,11,0,0,1,1,0,1,0
2020,6-10 Years,Pancreas,27,0,1,2,0,0,0,0,0,0,1,2,0,2,2,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,6,0,0,0,1,0,2,0
2020,6-10 Years,Lung,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0,1,0
2020,6-10 Years,Intestine,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0
2020,11-17 Years,All Donors,440,0,12,13,4,32,7,4,0,6,39,13,0,24,5,3,10,3,11,0,4,8,4,14,6,14,5,5,0,4,4,12,12,0,15,7,8,15,0,6,0,17,51,15,0,6,15,0,6,1
2020,11-17 Years,Kidney,439,0,12,13,4,32,7,4,0,6,39,13,0,24,5,2,10,3,11,0,4,8,4,14,6,14,5,5,0,4,4,12,12,0,15,7,8,15,0,6,0,17,51,15,0,6,15,0,6,1
2020,11-17 Years,Liver,385,0,11,13,4,27,6,2,0,5,39,12,0,20,5,2,10,3,10,0,4,5,3,13,5,12,4,5,0,2,4,6,10,0,14,5,6,11,0,5,0,13,49,14,0,6,13,0,6,1
2020,11-17 Years,Heart,259,0,8,10,2,23,2,2,0,4,30,8,0,15,5,2,7,0,7,0,1,2,2,11,4,5,4,4,0,2,1,3,7,0,10,4,4,7,0,5,0,7,34,6,0,3,3,0,5,0
2020,11-17 Years,Pancreas,182,0,3,4,2,10,2,2,0,4,22,2,0,13,3,1,7,0,2,0,4,1,1,9,3,8,3,2,0,2,2,5,5,0,3,5,2,4,0,2,0,6,21,6,0,2,3,0,6,0
2020,11-17 Years,Lung,165,0,4,6,2,12,2,2,0,2,24,4,0,9,3,1,4,1,2,0,2,2,1,6,2,7,2,1,0,1,1,1,4,0,9,4,2,6,0,2,0,3,20,4,0,2,3,0,2,0
2020,11-17 Years,Intestine,14,0,1,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2020,18-34 Years,All Donors,5154,0,77,126,27,549,112,43,2,62,292,150,15,176,102,39,98,83,91,7,65,115,144,88,21,107,19,40,2,86,27,253,185,1,236,57,70,383,3,72,4,181,509,84,0,117,105,1,107,21
2020,18-34 Years,Kidney,4876,0,75,124,27,516,104,41,1,61,287,145,15,166,97,39,98,82,87,7,61,110,139,86,20,103,16,38,2,86,26,229,179,1,218,57,70,332,3,71,4,172,477,79,0,105,99,1,103,17
2020,18-34 Years,Liver,3190,0,51,83,20,356,68,21,1,19,204,96,7,89,76,26,75,54,69,0,40,69,80,45,12,60,13,36,0,37,16,104,121,0,156,40,50,246,0,47,0,136,288,49,0,61,78,0,74,17
2020,18-34 Years,Heart,1972,0,36,60,10,219,40,10,0,14,138,59,0,48,49,24,57,33,38,0,20,46,56,22,10,37,9,27,0,28,9,63,80,0,89,19,27,135,0,41,0,91,171,27,0,30,37,0,58,5
2020,18-34 Years,Pancreas,860,0,14,19,6,67,6,2,0,11,45,21,2,34,23,10,26,12,25,0,13,11,21,19,4,18,3,8,0,12,4,33,36,0,34,14,18,63,0,17,0,42,79,20,0,11,18,0,31,8
2020,18-34 Years,Lung,1184,0,26,39,7,150,18,5,0,8,75,30,0,36,37,11,36,20,30,0,13,19,38,14,2,28,1,16,0,8,2,29,52,0,52,19,20,74,0,23,0,43,114,16,0,22,19,0,29,3
2020,18-34 Years,Intestine,31,0,1,1,1,1,1,0,0,0,2,0,0,0,4,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,3,0,2,0,0,1,0,2,0,2,1,0,0,0,2,0,0,0
2020,35-49 Years,All Donors,5763,0,78,120,17,539,122,43,2,91,339,166,20,223,102,40,95,67,98,9,76,143,186,136,32,106,29,49,2,104,28,312,197,5,288,85,76,436,6,70,5,175,570,80,0,117,128,1,123,27
2020,35-49 Years,Kidney,5387,0,68,117,17,515,116,43,1,84,332,160,20,207,100,37,92,65,90,9,67,130,179,126,30,104,23,46,2,102,28,282,185,5,270,83,76,367,6,66,5,168,521,74,0,106,123,1,117,22
2020,35-49 Years,Liver,2797,0,49,57,16,239,54,18,1,35,192,70,8,109,62,24,46,42,66,0,44,74,86,38,19,48,21,38,0,41,14,108,88,0,145,32,35,251,0,38,0,82,259,35,0,61,68,0,60,24
2020,35-49 Years,Heart,1061,0,14,24,7,85,20,9,0,13,76,28,0,41,24,5,19,15,15,0,14,42,34,21,4,21,10,13,0,16,7,42,42,0,57,14,14,76,0,14,0,42,93,17,0,14,27,0,28,4
2020,35-49 Years,Pancreas,159,0,2,4,2,5,1,0,0,8,8,4,0,10,5,3,4,3,6,0,2,2,9,6,1,4,0,0,0,3,0,4,11,0,5,2,1,18,0,0,0,0,8,2,0,3,2,0,8,3
2020,35-49 Years,Lung,745,0,15,16,5,76,7,7,0,14,57,20,0,27,22,5,16,11,14,0,13,16,36,9,3,19,3,6,0,11,1,20,19,0,39,7,8,45,0,10,0,24,90,6,0,10,15,0,19,4
2020,35-49 Years,Intestine,8,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2020,50-64 Years,All Donors,5417,0,63,124,11,593,87,35,1,89,390,138,11,228,82,33,118,53,59,13,80,149,171,137,31,106,30,80,6,143,18,293,156,4,231,77,55,371,8,96,5,133,461,52,0,124,105,1,128,38
2020,50-64 Years,Kidney,5115,0,57,121,10,555,79,33,1,88,381,120,11,213,79,33,112,51,57,13,71,140,166,132,29,100,27,76,6,140,17,275,141,4,213,77,54,341,8,92,5,127,438,48,0,118,104,1,120,31
2020,50-64 Years,Liver,2393,0,36,69,9,275,29,6,0,26,190,70,5,110,54,7,64,21,38,0,35,55,65,38,22,47,13,52,0,41,10,93,67,0,107,31,19,188,0,42,0,67,210,18,0,37,55,0,48,24
2020,50-64 Years,Heart,211,0,1,3,0,38,4,0,0,4,15,6,0,7,9,0,3,3,1,0,5,7,6,2,3,1,3,4,0,4,1,11,9,0,8,0,0,22,0,1,0,3,16,0,0,2,5,0,4,0
2020,50-64 Years,Pancreas,9,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0
2020,50-64 Years,Lung,435,0,1,11,2,62,2,1,0,10,33,16,0,23,14,1,10,3,6,0,4,13,14,7,5,16,2,5,0,5,0,14,14,0,22,5,4,25,0,7,0,7,43,1,0,7,8,0,12,0
2020,50-64 Years,Intestine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,65 +,All Donors,1121,0,20,24,2,117,10,7,0,20,67,23,4,37,12,13,45,3,8,3,20,33,20,24,9,26,8,21,1,26,3,69,21,1,32,10,8,126,0,9,1,37,74,11,0,36,22,0,30,28
2020,65 +,Kidney,945,0,16,21,2,111,10,6,0,20,52,20,4,27,12,11,32,3,5,3,17,31,19,24,7,22,7,10,1,23,2,55,18,1,31,9,7,102,0,8,1,33,67,11,0,34,18,0,24,8
2020,65 +,Liver,676,0,14,15,2,59,5,1,0,7,43,12,0,26,7,8,41,1,7,0,13,11,9,2,6,14,7,18,0,14,3,35,11,0,14,6,6,101,0,7,0,27,45,4,0,18,12,0,19,26
2020,65 +,Heart,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,65 +,Pancreas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,65 +,Lung,29,0,0,0,0,6,0,0,0,1,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,4,0,2,0,1,3,0,0,1,1,0,0,0
2020,65 +,Intestine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,All Ages,All Donors,19259,0,269,463,72,1914,358,167,11,294,1144,592,44,768,282,134,323,179,335,27,314,542,537,496,86,385,114,173,13,420,77,1238,541,15,817,251,215,1390,28,238,29,545,1833,256,3,356,425,8,431,107
2019,All Ages,Kidney,18018,0,258,456,68,1814,323,158,10,279,1075,553,44,705,274,132,310,170,324,27,272,503,502,459,77,353,108,153,13,416,77,1105,515,15,766,246,215,1245,28,230,29,516,1717,236,3,339,415,8,405,72
2019,All Ages,Liver,9674,0,166,242,61,996,161,62,1,124,646,297,23,361,172,65,213,90,199,0,165,266,270,187,65,179,52,138,0,149,40,445,286,0,414,115,90,774,0,137,0,311,928,106,0,156,238,0,191,93
2019,All Ages,Heart,3635,0,77,107,25,374,65,31,0,41,249,108,0,138,74,31,102,40,75,0,35,129,105,60,23,56,23,47,0,65,14,135,132,0,134,44,32,252,0,71,0,147,317,41,0,50,95,0,78,13
2019,All Ages,Pancreas,1374,0,15,34,15,99,19,6,0,26,74,34,4,66,22,12,46,11,39,0,36,20,28,33,13,22,5,17,0,24,3,80,51,0,43,24,14,142,0,28,0,46,103,17,0,19,31,0,39,14
2019,All Ages,Lung,2755,0,35,77,10,271,39,14,0,52,188,76,3,99,59,16,90,34,48,0,42,66,98,49,15,72,12,38,0,35,5,92,97,0,96,42,18,210,0,60,0,101,290,20,0,47,64,0,70,5
2019,All Ages,Intestine,86,0,1,1,3,3,3,1,0,0,6,2,0,2,2,0,6,3,5,0,1,6,4,2,0,1,1,0,0,0,1,0,3,0,7,1,0,5,0,1,0,4,4,1,0,3,2,0,1,0
2019,< 1 Year,All Donors,134,0,5,5,1,13,0,0,0,0,9,6,0,10,1,1,6,1,2,0,1,4,1,3,1,2,0,2,0,3,0,6,2,0,5,3,0,10,0,0,0,4,11,3,0,2,6,0,5,0
2019,< 1 Year,Kidney,117,0,4,5,1,12,0,0,0,0,6,5,0,9,1,1,5,1,2,0,1,3,1,3,1,2,0,1,0,3,0,5,1,0,5,3,0,9,0,0,0,3,11,2,0,1,5,0,5,0
2019,< 1 Year,Liver,61,0,4,2,1,6,0,0,0,0,5,4,0,4,1,1,3,1,1,0,1,1,1,2,0,0,0,0,0,2,0,2,0,0,2,0,0,1,0,0,0,2,4,3,0,1,2,0,4,0
2019,< 1 Year,Heart,95,0,5,1,1,10,0,0,0,0,9,5,0,7,1,0,4,1,2,0,1,2,1,2,0,1,0,2,0,2,0,3,2,0,4,0,0,6,0,0,0,2,7,3,0,1,5,0,5,0
2019,< 1 Year,Pancreas,9,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2019,< 1 Year,Lung,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019,< 1 Year,Intestine,10,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2019,1-5 Years,All Donors,208,0,9,7,0,15,2,1,0,5,14,9,0,7,3,2,5,2,7,0,1,4,5,5,2,4,1,3,0,2,1,8,4,0,5,4,5,12,0,4,0,12,26,1,0,2,7,0,2,0
2019,1-5 Years,Kidney,202,0,9,7,0,14,2,1,0,5,13,9,0,7,3,2,3,2,7,0,1,4,5,4,1,4,1,3,0,2,1,8,4,0,5,4,5,12,0,4,0,12,26,1,0,2,7,0,2,0
2019,1-5 Years,Liver,140,0,6,7,0,9,1,1,0,3,10,6,0,4,2,2,3,1,5,0,0,2,4,5,1,2,1,2,0,0,1,6,4,0,5,1,3,7,0,3,0,5,18,1,0,2,5,0,2,0
2019,1-5 Years,Heart,126,0,7,7,0,8,1,1,0,2,6,5,0,4,3,2,4,1,4,0,0,2,3,3,2,2,1,2,0,2,1,5,1,0,4,1,2,5,0,3,0,6,18,1,0,0,5,0,2,0
2019,1-5 Years,Pancreas,14,0,0,1,0,0,0,1,0,1,3,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2019,1-5 Years,Lung,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
2019,1-5 Years,Intestine,16,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,3,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
2019,6-10 Years,All Donors,126,0,4,4,3,14,0,0,0,2,9,4,1,5,3,1,2,0,3,0,0,1,5,5,1,2,2,5,0,2,1,4,3,0,2,3,0,5,0,1,0,5,14,3,0,3,2,0,2,0
2019,6-10 Years,Kidney,125,0,4,4,3,14,0,0,0,2,9,4,1,5,3,1,2,0,3,0,0,1,5,5,1,2,2,5,0,2,1,4,3,0,1,3,0,5,0,1,0,5,14,3,0,3,2,0,2,0
2019,6-10 Years,Liver,106,0,4,4,2,13,0,0,0,2,8,4,1,5,2,1,2,0,3,0,0,1,4,4,0,2,1,5,0,2,1,3,2,0,1,2,0,4,0,1,0,4,10,3,0,2,1,0,2,0
2019,6-10 Years,Heart,79,0,2,2,3,8,0,0,0,2,6,3,0,3,2,0,2,0,3,0,0,1,2,4,0,1,1,3,0,1,1,3,3,0,2,1,0,3,0,0,0,3,9,2,0,1,1,0,1,0
2019,6-10 Years,Pancreas,31,0,0,0,1,2,0,0,0,2,0,2,0,1,2,1,1,0,0,0,0,0,3,2,0,0,0,3,0,0,0,2,1,0,0,1,0,2,0,0,0,1,2,0,0,1,0,0,1,0
2019,6-10 Years,Lung,12,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0
2019,6-10 Years,Intestine,8,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019,11-17 Years,All Donors,450,0,8,10,3,33,14,4,0,3,29,16,5,13,9,3,13,7,16,0,2,4,11,13,4,12,3,3,0,9,1,20,16,0,23,14,4,24,0,7,0,20,45,5,0,5,12,0,5,2
2019,11-17 Years,Kidney,446,0,8,10,3,33,14,4,0,3,29,15,5,13,9,3,13,7,16,0,2,4,10,13,4,12,3,3,0,9,1,20,16,0,22,14,4,23,0,7,0,20,45,5,0,5,12,0,5,2
2019,11-17 Years,Liver,395,0,8,9,2,29,13,4,0,3,25,13,5,13,8,3,12,6,15,0,2,3,9,11,4,8,3,3,0,8,1,18,13,0,19,11,3,20,0,7,0,16,42,4,0,3,12,0,5,2
2019,11-17 Years,Heart,278,0,6,6,2,20,10,2,0,3,21,9,0,7,6,2,12,3,11,0,0,3,7,5,2,7,2,3,0,3,1,11,12,0,14,6,2,14,0,6,0,13,26,3,0,4,9,0,4,1
2019,11-17 Years,Pancreas,202,0,4,4,2,9,7,2,0,2,12,4,2,10,5,1,8,2,8,0,2,2,3,5,3,4,2,1,0,5,1,12,8,0,12,5,1,17,0,3,0,6,15,1,0,3,3,0,4,2
2019,11-17 Years,Lung,173,0,4,7,1,8,4,1,0,3,12,3,1,6,4,0,8,5,4,0,1,0,6,4,3,7,1,1,0,2,1,10,6,0,7,6,1,12,0,2,0,7,16,2,0,2,3,0,2,0
2019,11-17 Years,Intestine,16,0,0,0,0,2,0,0,0,0,1,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
2019,18-34 Years,All Donors,5317,0,80,153,24,489,120,51,3,75,332,167,9,211,87,39,90,40,92,5,91,136,159,101,26,123,29,36,4,105,25,346,148,2,232,51,60,387,6,74,8,167,529,85,1,74,122,1,102,20
2019,18-34 Years,Kidney,5017,0,79,152,24,466,105,46,2,67,319,161,9,201,84,39,90,38,91,5,79,127,149,92,25,119,28,31,4,105,25,299,142,2,218,51,60,348,6,73,8,162,498,79,1,70,122,1,96,19
2019,18-34 Years,Liver,3035,0,56,88,19,284,58,22,1,35,223,91,5,92,61,28,60,24,59,0,60,95,86,53,21,64,14,33,0,44,14,146,91,0,131,31,29,252,0,57,0,108,278,33,0,37,82,0,52,18
2019,18-34 Years,Heart,1770,0,41,58,11,184,24,10,0,16,135,52,0,56,36,20,45,17,32,0,22,60,46,31,12,36,12,20,0,30,7,65,63,0,70,20,13,129,0,44,0,75,148,18,0,22,46,0,34,10
2019,18-34 Years,Pancreas,887,0,10,26,7,75,9,2,0,13,51,23,2,35,12,9,25,5,26,0,24,14,16,20,9,15,2,11,0,12,2,47,32,0,27,15,12,88,0,21,0,33,71,13,0,11,26,0,26,10
2019,18-34 Years,Lung,1199,0,20,40,3,97,18,4,0,17,94,33,1,38,28,8,37,13,22,0,20,30,43,19,8,33,6,18,0,13,2,35,43,0,42,13,8,107,0,34,0,51,113,10,0,18,30,0,27,3
2019,18-34 Years,Intestine,29,0,0,0,2,0,1,0,0,0,2,0,0,0,1,0,3,0,1,0,1,2,2,0,0,1,0,0,0,0,0,0,2,0,3,0,0,3,0,1,0,2,1,0,0,0,0,0,1,0
2019,35-49 Years,All Donors,6237,0,74,139,25,609,122,57,5,107,337,200,13,226,99,43,87,73,108,12,93,171,167,170,25,106,35,43,7,128,24,396,178,7,291,81,79,479,12,82,10,171,619,91,1,134,144,4,131,22
